"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PDE1A",-1.71642423195692,3.18450971045262,-9.32136284641036,3.01495671762429e-16,4.57070103967722e-15,25.9285329229936
"QPRT",-1.95026959362831,5.73854804096699,-9.32051253340964,3.0296730145995e-16,4.59011236279429e-15,25.9236956365722
"MIR22HG",-1.10886463708295,4.44058799898513,-9.31685109141593,3.09386326157242e-16,4.68588526544526e-15,25.902867388338
"ACLY",1.6971602599479,6.65767474875654,9.31677307518133,3.09524563920693e-16,4.68650058749932e-15,25.9024236090879
"KANK2",1.49390687837393,5.10038584805554,9.30942322738983,3.228276764693e-16,4.88176453626583e-15,25.8606190771802
"INO80E",1.05252029914356,3.84145866076985,9.30821881773574,3.25061321849379e-16,4.9139937609044e-15,25.8537692978822
"RAD54B",1.05240427141862,1.76527909527181,9.30650366600573,3.28268769301512e-16,4.96091915382568e-15,25.8440151282437
"GALNT14",1.38005348612505,6.46006938422031,9.30286411940408,3.35179791296983e-16,5.06376719312485e-15,25.8233180879143
"TAGAP",1.40871923409303,1.93618799767505,9.30023211079267,3.40267773273671e-16,5.139017404975e-15,25.8083517056916
"PFN1",1.05447216734611,9.23355346910279,9.29980524949106,3.41100167622562e-16,5.14996894587876e-15,25.8059245314263
"LINC02678",1.10895106062307,1.05153903118418,9.29487740432348,3.50857797392631e-16,5.29396120943275e-15,25.777906068138
"AL713899.1",1.41330834275329,1.03594898063406,9.28857474461164,3.63744023508502e-16,5.48322701936898e-15,25.7420754304699
"RPL22L1",1.15429627331771,4.2244080412286,9.28723456642039,3.66544323095088e-16,5.52197240051502e-15,25.7344571909399
"C3orf36",1.41926266249439,1.36857670600234,9.28671088103767,3.67644389631736e-16,5.5368075392092e-15,25.7314803673365
"DHRS4",-1.58819850622581,5.60591896774052,-9.27678487142384,3.89128451726813e-16,5.84935354549397e-15,25.6750640985588
"PABPC4",1.0945213787637,4.83053209367671,9.27553266752399,3.91926116824994e-16,5.88956391893634e-15,25.6679479023318
"LY96",1.9275627973515,4.18007842840374,9.27310460786023,3.97408095915828e-16,5.96634068202336e-15,25.654149987304
"AC004069.1",1.1107954536919,2.02473435600688,9.27217802084849,3.99520188382574e-16,5.99617483107975e-15,25.6488846861944
"ANKRD13A",1.43053155192692,4.46577791080259,9.27001199209192,4.04501232599329e-16,6.06713938755358e-15,25.6365767443883
"FAR2",1.13908613379379,2.06454321128234,9.2676078782561,4.10102254762548e-16,6.14730860307819e-15,25.6229166755483
"TPM2",1.52977021895714,5.83490054315928,9.26636086779227,4.13037861335384e-16,6.18938008690214e-15,25.6158315218222
"TULP3",1.00877580839273,4.35524468429946,9.2656576834885,4.14702459549988e-16,6.2123851756362e-15,25.6118363233253
"LAG3",1.65354540723375,1.51324807457513,9.26007427357343,4.28159086542903e-16,6.4099700851568e-15,25.5801160829853
"EPB41L4A-AS1",1.56841573408481,4.42476289063877,9.25596341313107,4.38343940371433e-16,6.55835751483741e-15,25.55676430913
"PXN",1.05865293890638,4.92421551563186,9.25560218322913,4.39250357991931e-16,6.56578088041987e-15,25.5547124487202
"NAV1",1.03499100200692,1.38693153756556,9.25393802431862,4.43450330800642e-16,6.62649775362603e-15,25.5452599098109
"CXCL10",2.70603637576387,4.37443329925515,9.25244815762927,4.47244356943546e-16,6.68111265263645e-15,25.536797679891
"NOTCH3",2.51494507376097,4.02739979953019,9.24847143904704,4.57530381584548e-16,6.83051886835737e-15,25.5142119549651
"C5AR1",1.50058152049072,3.64734764543765,9.24697909605544,4.61450939479825e-16,6.88476771482454e-15,25.5057367630663
"TRANK1",1.13262126362942,1.95188481866957,9.24660247781332,4.62445636679583e-16,6.89746502275867e-15,25.5035979512982
"POLH",1.31570903538628,3.0538999405993,9.24620974099626,4.6348518024371e-16,6.91082312852826e-15,25.5013676227476
"DOCK10",1.38484135080394,2.17889212935859,9.24558485938472,4.65143993598802e-16,6.93340373196699e-15,25.4978190010804
"GJC2",1.42736703975821,1.64376392003219,9.2432347789147,4.71435646766744e-16,7.02282602313525e-15,25.4844736727166
"TNFRSF14-AS1",1.15007523614767,2.03645308416344,9.23978029282936,4.80838239130551e-16,7.15845132934451e-15,25.4648581517875
"UCP2",1.69485865669792,4.77158547289594,9.23909918344834,4.82714047239117e-16,7.18414967019359e-15,25.4609908170411
"CDK2AP2",1.18024622208333,6.07356961163814,9.23823964415893,4.85091667788476e-16,7.21729815737847e-15,25.4561104484793
"UGT2B7",-2.39958475711247,8.70572157187548,-9.23780515139345,4.86297978438793e-16,7.23300450458592e-15,25.4536434851006
"DOP1B",1.23417259382098,2.29227416955786,9.23768536055251,4.86631086781682e-16,7.2357174786504e-15,25.4529633410852
"ZNF611",1.38575420168125,2.82682971555922,9.23482849477288,4.94643016403339e-16,7.34574713998054e-15,25.4367433131469
"OR51E2",1.08363996176811,1.06135742937036,9.2326879188862,5.00732140964008e-16,7.43387493876437e-15,25.4245907935319
"SERTAD2",1.32338628628245,3.68333470107123,9.23244893073529,5.0141658825584e-16,7.44173515775561e-15,25.4232340440941
"SLC35F1",1.05505087846191,1.11384973220248,9.23075958443447,5.06281422619356e-16,7.51161423448718e-15,25.4136437507093
"SIRPG",1.57215721213824,1.50094285611392,9.23068081092362,5.06509411612125e-16,7.51267527658986e-15,25.4131965688574
"CETP",1.44786476453043,2.88891802269232,9.22934917777632,5.10378984152947e-16,7.56539542672162e-15,25.4056372756556
"MSR1",2.01222786062158,3.11995845588221,9.22810401285237,5.14023927318789e-16,7.61472286282928e-15,25.3985690567543
"ABHD11-AS1",1.91749228429229,2.45748419276904,9.22367936291667,5.27187155024092e-16,7.80731329025808e-15,25.3734541061708
"PLEKHG5",1.11044759500961,2.00719213462301,9.22338186323761,5.2808416193109e-16,7.81818587191967e-15,25.3717655514177
"NOP53",1.26978139003319,8.30299362262874,9.22239974118803,5.31056217865424e-16,7.85976298771724e-15,25.3661912892656
"AC010186.2",1.28171285805502,2.12347444493301,9.22053965745886,5.36730861388433e-16,7.93640964489727e-15,25.3556343143268
"DUSP10",1.13403030142796,1.91165941900479,9.21845217989248,5.43171184017823e-16,8.02422611909653e-15,25.3437873233887
"SCIN",-2.18594311878536,3.75022538528465,-9.21547506166273,5.52489641378621e-16,8.15937639553072e-15,25.3268924222365
"ANO4",1.66045967213531,1.30646557857599,9.21495337612026,5.54138850732718e-16,8.18121602133434e-15,25.3239320253917
"AC115618.2",1.2301068495526,4.85099678674255,9.21473788568069,5.54821512990159e-16,8.18877666206072e-15,25.3227091977418
"AC006064.3",1.39106878010995,1.31633554667637,9.20725443115679,5.79055607801313e-16,8.52810363244069e-15,25.2802473688888
"H4C11",1.041288199364,1.4703573702107,9.20393480552761,5.90140619919289e-16,8.68869409492944e-15,25.2614139793208
"GUCY1A1",1.63273361549357,4.15140993456562,9.20222092220654,5.95946159076811e-16,8.76879159963097e-15,25.2516911217668
"COL1A1",3.1554621338808,4.21307456360593,9.19691461631463,6.14283703216476e-16,9.02754489097933e-15,25.221591043311
"SLC16A6",1.01612893245463,1.4203971173696,9.19659552936021,6.15404148764761e-16,9.0412435711425e-15,25.2197811438826
"AGER",1.23054302029692,2.30072549539517,9.19481707310366,6.21686434679643e-16,9.1279538537734e-15,25.2096937867194
"AC105020.1",1.06673118662464,1.00678397889298,9.19064086393158,6.36690891915739e-16,9.34539990909766e-15,25.1860081716398
"STRA8",1.47355936302834,1.51995511749343,9.18338174043077,6.63635147683169e-16,9.7230548399647e-15,25.1448434280334
"LDHB",-1.89646898377376,8.95832143108245,-9.18232472298209,6.67652166328918e-16,9.77892489621233e-15,25.1388499519396
"RBPMS",1.08709296668698,5.06877123969485,9.18000085585978,6.76568992150672e-16,9.89744986323524e-15,25.1256737652057
"RTN2",1.12443675572977,2.31916483080477,9.17618554853163,6.91466520289641e-16,1.01030707766726e-14,25.1040428480189
"ADCK2",1.28014541090238,4.4121376378286,9.17595772062285,6.92366380642611e-16,1.01131410609714e-14,25.1027512405581
"NAP1L2",-1.78036065661309,2.11876449161322,-9.17477472914271,6.97057672346695e-16,1.0175473689483e-14,25.0960447143153
"PSD4",1.13339414204091,3.15128165757797,9.1714694839154,7.10333486681164e-16,1.03598211915359e-14,25.077307912287
"CPSF1",1.0056985291225,3.87288489350053,9.16489165899136,7.37507827719282e-16,1.07463507813227e-14,25.0400240731255
"CRTAM",1.14992100405677,1.15659934780323,9.16090582695952,7.54475358713874e-16,1.09835873021742e-14,25.0174349167554
"RPL36A",1.21819966923883,4.34608261853654,9.16032668961671,7.56972863058819e-16,1.10166053656199e-14,25.0141529228073
"OR2A4",1.92953128352523,2.17483078843028,9.15564005906573,7.77489046969563e-16,1.13083320578923e-14,24.9875953576459
"RP11-807H17.1",2.64459870535841,5.72215518519255,9.15399118137527,7.84838098946121e-16,1.14083096598853e-14,24.9782524632774
"AC019257.1",1.12590068977667,1.97872464109148,9.15246167345295,7.91716957437297e-16,1.15048167555931e-14,24.9695862898808
"SPHK1",1.22130209859102,1.7761147548862,9.14946691944577,8.05360027914436e-16,1.16959908228155e-14,24.9526190160668
"GPHN",-1.31749313615128,3.17082124310252,-9.14814204580507,8.11470164276207e-16,1.17776014290294e-14,24.9451131340053
"TST",-1.69353107465978,5.74366642389675,-9.14737160678877,8.1504453160696e-16,1.18259045184386e-14,24.9407484373266
"NTAN1",1.07566971535403,4.4609651966755,9.14158974170206,8.42374025551588e-16,1.22150594124986e-14,24.9079956841058
"ALDH1A2",-1.58236354181425,1.77063897545362,-9.13662190615632,8.66583551363466e-16,1.25509530823719e-14,24.879858024066
"AC027702.2",1.02241712803339,1.27216717301803,9.13342104162633,8.82547981996893e-16,1.27744629821028e-14,24.8617303100585
"DENND5A",1.30708891996287,4.07734027981649,9.1317394476438,8.91052008489057e-16,1.28936675803426e-14,24.8522073944998
"FANCL",1.06793468754611,3.68560129255327,9.13079073774549,8.9588570767581e-16,1.29597061153754e-14,24.8468350026473
"CYREN",1.08705009897999,4.70525843436845,9.12974252839032,9.01256730300945e-16,1.30295507784429e-14,24.8408993123067
"DPYSL2",1.57536616654665,5.14580455019384,9.12871841666954,9.06535246096179e-16,1.31019175904786e-14,24.835100232674
"CD3G",1.3331341753445,1.38232576170715,9.1271082031096,9.14897000218416e-16,1.32187886772454e-14,24.825982630759
"BCL3",1.28462780609197,3.53345971741936,9.12297759652787,9.36699941276239e-16,1.35256654377608e-14,24.8025953813636
"INSR",1.37468388436647,5.63419305167235,9.11824222950774,9.62332354240644e-16,1.38749252227633e-14,24.7757870549948
"LINC02027",-1.72856660913986,2.46219820450381,-9.11717516134494,9.68204126518114e-16,1.39512054388919e-14,24.7697465127942
"CDH16",-1.48384645479606,7.39101342655993,-9.11638043161659,9.72600467988449e-16,1.40061468713442e-14,24.7652477525993
"LRRC32",1.46191971847313,5.08993973278256,9.10928836999868,1.01272365771833e-15,1.45446868843471e-14,24.7251054887089
"SUSD3",-1.80056672363386,4.12221721746471,-9.1052611961398,1.03623669340758e-15,1.48645940017581e-14,24.702314270676
"TSNARE1",1.06016154094351,2.65660488918307,9.1051776213217,1.03673036781217e-15,1.48672336975501e-14,24.7018413159688
"SNCG",1.67852157028131,4.77918161207897,9.10188492272167,1.0563677815022e-15,1.51397999777563e-14,24.6832085581733
"GRASP",1.31297314735741,3.61452429348881,9.10003716119576,1.06754950043602e-15,1.52909267944315e-14,24.6727531210214
"PRSS16",1.56419426591267,2.20346047384208,9.09535359227302,1.09642292728944e-15,1.56951274850986e-14,24.6462536974904
"FLNA",1.92227803010347,5.73491398679678,9.09165453930324,1.11977553517062e-15,1.60198638243778e-14,24.6253268993113
"EDIL3",2.3983838826599,4.17416176280504,9.08908724602759,1.1362737219501e-15,1.6241373604724e-14,24.6108040340668
"NCK1-DT",1.11459091199718,2.55572636042066,9.08715502736819,1.14885017752516e-15,1.64113640950128e-14,24.5998743494304
"FBXL7",1.30639464696508,2.55878642043886,9.0847261994804,1.16485577942856e-15,1.66301087368194e-14,24.5861363533725
"PKD1",1.06072444720585,1.88624820236054,9.08465083907609,1.16535592870461e-15,1.66323034628316e-14,24.5857101119385
"DCLK2",1.07803182945948,2.1360213578598,9.08350489375849,1.17298770094665e-15,1.67362512623627e-14,24.5792287032359
"TBC1D2B",1.36240990984595,3.25636523148877,9.08314569906533,1.1753900971421e-15,1.67655464480055e-14,24.5771971562047
"MYDGF",1.46335356038305,6.99977969672698,9.08164519591549,1.18547898797553e-15,1.69044304041227e-14,24.5687107597255
"HLA-C",1.67124205454315,9.48870451821026,9.0800185352143,1.19651355426541e-15,1.70567128169213e-14,24.5595112304062
"GABRE",1.63908563849052,1.81081409275303,9.07634295917168,1.22182518377924e-15,1.74081844366823e-14,24.5387255678308
"TIE1",1.64555230588273,3.66627193678411,9.07551757865821,1.22758202672704e-15,1.74840309306492e-14,24.5340582537162
"ACAD8",-1.06442786518091,3.27419143840149,-9.07040407726692,1.26385444413387e-15,1.79846412482974e-14,24.5051449775197
"CCDC112",1.19232584654583,2.61917552698457,9.06849668113076,1.27765608900212e-15,1.81702678155124e-14,24.4943609819834
"KLHL6",1.05798928629069,1.2500920407704,9.06837425758793,1.27854703621102e-15,1.81775541316444e-14,24.4936688448842
"ADGRL4",2.01371685977756,4.99467461527743,9.06804978225249,1.28091142557562e-15,1.82057783791405e-14,24.4918343930359
"H6PD",1.48732703492409,4.0141112185542,9.06769263222341,1.28351894305145e-15,1.82374405131063e-14,24.4898152298775
"OGFRL1",1.42708394252269,3.82996352478514,9.06686924429201,1.28955057475882e-15,1.83177225429942e-14,24.4851602430178
"SP1",1.07936583676001,4.83601189510605,9.06116063878819,1.33215164480122e-15,1.88949083516089e-14,24.4528896804826
"PRR29",1.03740962688042,1.61827367791109,9.06052292064626,1.33699685978703e-15,1.89524337856791e-14,24.4492849829066
"FBL",1.29429751529194,7.53406716691611,9.05743257829969,1.36072617260175e-15,1.92717359878923e-14,24.4318177057286
"NR1D1",1.78622310351498,3.77450825445272,9.05721750701727,1.36239312826482e-15,1.92896546370541e-14,24.4306021300077
"RNU6-796P",1.76714929747206,1.7665219007386,9.0536649791147,1.39022379600657e-15,1.96663007937146e-14,24.4105243645512
"RNY3P16",1.44288658990174,1.75340453435144,9.04969007832614,1.42203487897961e-15,2.00944077785631e-14,24.388061728079
"AC025171.1",1.04325980009936,1.79777429262526,9.04967448643155,1.42216107705485e-15,2.00944077785631e-14,24.3879736211096
"SNAP25",1.63311965111435,1.97648409055682,9.04807645378883,1.43515459241455e-15,2.0266071262061e-14,24.378943622483
"PLCG2",-1.05510130691549,3.18243552901017,-9.04711008852007,1.44306933894558e-15,2.03718450754059e-14,24.3734831715547
"GLYAT",-2.36153549171017,6.64302791904702,-9.04654296894724,1.44773439596751e-15,2.04256902201564e-14,24.3702787256008
"RBM3",1.28494954761989,6.73491628575378,9.04312449189285,1.47617414211184e-15,2.08208204791638e-14,24.3509640293597
"CYP24A1",-2.3756537677141,1.84863385346413,-9.04254432532003,1.48105570771592e-15,2.08835379262428e-14,24.3476862122399
"TMEM184B",1.34063429279746,4.08337065834912,9.04200539757703,1.48560468566359e-15,2.09415302900999e-14,24.3446414312456
"MEX3D",1.0770719920573,2.3017463708147,9.03992228659746,1.50331898632064e-15,2.11788002262988e-14,24.3328728883358
"CBR3",1.35778625878314,2.39740859643388,9.03928922265144,1.50874397176521e-15,2.12489925410359e-14,24.3292965213316
"VEGFC",1.45585414932759,3.09962319057982,9.0382450931721,1.51773416689748e-15,2.13630761715279e-14,24.3233980550533
"THRB",-1.03509242579322,2.01421831733166,-9.0261628246637,1.62572678791469e-15,2.2842960064782e-14,24.2551552787404
"ITGB4",1.61544331810334,2.92352336837652,9.02596388473296,1.62756750931695e-15,2.28554464045995e-14,24.2540318167619
"RAB33A",1.43202381710642,1.58789425300685,9.01676222097807,1.71501383307067e-15,2.40482605588169e-14,24.2020743921294
"LSR",1.15726483188618,4.99284120912084,9.01000333461051,1.78221110223639e-15,2.49613533957333e-14,24.1639184241464
"FAM110C",1.66044963719632,4.15549836700176,9.00922153043827,1.79015106347506e-15,2.50579396092024e-14,24.159505354268
"HLA-H",1.90719922569321,7.27404854930263,9.00667684763783,1.8162394039946e-15,2.54083001936448e-14,24.1451419691683
"MSRA",-1.85792778364634,4.80300138448516,-9.0051121963855,1.8324679304208e-15,2.56278620085532e-14,24.1363108370663
"CXCL9",2.49306782998041,4.0507518450405,9.00418441787109,1.84215892619015e-15,2.57409005716651e-14,24.1310744905855
"CCL11",-1.38183266382557,1.01650286591783,-9.00250127578169,1.85987041262427e-15,2.59732688338908e-14,24.1215752395092
"GLIPR1",1.50487506953116,2.94922286902135,9.00038639780111,1.8823655324917e-15,2.62648375244834e-14,24.1096399937122
"DENND4B",1.07888647439996,3.07797347551634,8.9999664100237,1.88686490985767e-15,2.63196275572593e-14,24.1072698883539
"ITGA1",1.46550426029807,4.28401247168559,8.99713301110507,1.91750049243213e-15,2.67314267255086e-14,24.0912809588325
"PDGFB",1.55249562489798,4.24822702642664,8.99248295693056,1.96885517959456e-15,2.74393831299548e-14,24.0650432966019
"ZNF248",1.09559525711858,2.99601825244589,8.99210415778222,1.97309842066712e-15,2.74905401546924e-14,24.0629060917816
"NLRC4",1.06041397596434,1.6792492688971,8.98451855994735,2.06001381241842e-15,2.86765390437324e-14,24.0201124359424
"ZMIZ2",1.17178922320377,4.27817289511516,8.98394973392847,2.0666829669947e-15,2.87610384380723e-14,24.0169038014882
"TAF1D",1.06732132122283,4.13329958277305,8.97848305836226,2.13188262782063e-15,2.96340326366311e-14,23.9860699416709
"RPLP1",1.05067064887077,8.94721990507792,8.97775689432379,2.14069608203188e-15,2.97479306195411e-14,23.9819744867884
"FLT4",1.63588060220662,3.24278386630018,8.97379236748281,2.18945705712677e-15,3.03991359822934e-14,23.9596166101844
"S100A16",1.12043336420437,6.81032380548552,8.97306157849158,2.19856521245886e-15,3.05167716046761e-14,23.9554956073086
"ESYT1",1.29243444196397,5.06267812805674,8.97274674220489,2.20250077672302e-15,3.05625628011635e-14,23.9537202351654
"WDR91",1.03231095883184,4.60537920013692,8.96637174640828,2.28371652520348e-15,3.16803807593381e-14,23.9177747662179
"FKBP1A",1.20179999242644,7.58964061655993,8.96585478219699,2.29043173770128e-15,3.17643583450357e-14,23.9148601385255
"OAS1",1.58236562481391,4.52421205912835,8.96459813388505,2.30683730893191e-15,3.19826372730115e-14,23.9077753706005
"PLXNA2",1.34938940482026,2.44705650173079,8.96400855466481,2.31457454286945e-15,3.20806446166998e-14,23.9044515094849
