Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-CZ-5458-01	0.0253872065586357	0	0.00347242380789207	0.183594405136271	0	0.387969309278543	0	0	0	0	0	0.0154841890105092	0.111849723218208	0	0.0838611879134661	0.156095778150811	0.00300489710491043	0.00160567262644565	0.0276752071943073	0	0	0	0.00700000000000001	0.299100685493687	0.971803306843746
TCGA-CJ-5676-01	0	0	0.0487500710344085	0.221233245922274	0	0.167996463459025	0	0.0182853804223278	0.0585724542292751	0.0353596376700486	0	0.030728579136195	0.0536004510268133	0	0.0490543064322827	0.272211974998105	0	0	0.0364316556816481	0	0	0.00777577998759676	0.00600000000000001	0.330890529300915	0.950749177081813
TCGA-B0-5107-01	0	0	0	0.515019094791996	0	0	0	0.0160431877482862	0.12623870559584	0.00738971315421289	0	0.029366152156512	0.054845380052544	0	0.130996887978548	0.119648899707605	0.000451978814455663	0	0	0	0	0	0.012	0.243869447048028	1.02756840669412
TCGA-BP-4969-01	0.0005085580404195	0	0.0195908235455992	0.101811074868504	0	0.191666400951964	0	0.00991999209260585	0.0270336736257599	0	0.0112589545104687	0.0953270235613709	0.00781036664245138	0.0125773486175822	0.127829741181216	0.251649251073187	0.0105253063054441	0	0.132491484983428	0	0	0	0.196	0.0905133314420425	1.0642250157689
TCGA-MW-A4EC-01	0.0333136574549618	0	0.0120165688909003	0.130489887742144	0	0.173504636933844	0	0.000703180797967238	0.0418973389436217	0	0	0.0568928509799752	0.0697302326057573	0.0200200263419363	0.0907746734152226	0.2414929032992	0.0352497785062207	0	0.0915134034302418	0	0	0.00240086065800756	0.034	0.183647802140527	1.01164236187716
TCGA-BP-4756-01	0.0181447629724846	0	0.0214832715682803	0.231490600705336	0	0.0398170039095934	0	0.0407996667427981	0.00815200272576657	0.040256733049273	0	0.0656704732792573	0	0.0921225223486465	0.117769793711912	0.22450043700137	0.0947765064020927	0	0.00501622558318984	0	0	0	0.034	0.183604492993417	1.02709771604417
TCGA-EU-5906-01	0.0060069490592713	0	0	0.00917872069061777	0	0.268064084357046	0.00595951571253052	0	0.00835820474186712	0	0.0186490560575054	0	0.0681585369460365	0.0123046522325699	0.0816093478208321	0.316974393807716	0.0182257505904604	0.0017197632916586	0.156526562932232	0	0	0.0282644617596569	0.023	0.210460685453124	1.00148952560336
TCGA-B0-4688-01	0	0	0.0327203182203538	0.0420709077327457	0	0.235144824171345	0.0284456314543261	0	0.00512202484412919	0	0.0256389655405772	0.0529732933211189	0.149775296647009	0.0201400886282131	0.0179049514188581	0.2565955435807	0	0.0180127465483528	0.115455407892272	0	0	0	0.149	0.102372269669636	1.04124943644563
TCGA-BP-5176-01	0.0125172275650401	0	0.0107126117274343	0.172668216745616	0	0.185355203056278	0.00640034155967503	0	0.0612204048590855	0	0.0644044997844604	0.0377059911247774	0.0389648426176136	0.0176800111297914	0.109793142464368	0.194481194402972	0	0.00346218328305026	0.0846341296798378	0	0	0	0.039	0.174937169042741	1.02608385295988
TCGA-AK-3427-01	0.0287784569738281	0	0.00935995285394583	0	0	0.261507114181732	0	0.00208951509687113	0.0463751488331855	0	0.0284585419097827	0.101930073120126	0.104888314795367	0.0181498909914597	0.0677951221789098	0.104254570850175	0.00699344124938381	0.0703904843185771	0.144687120543356	0	0.00199661072192446	0.00234564138137602	0.677	0.0112902724818203	1.08495237577197
TCGA-BP-4769-01	0.0548071080530216	0	0.0262089813694513	0.00872292265018724	0	0.422296918770119	0	0.00455602272812062	0.0521934481436229	0	0	0.0584589362390953	0.0544250389962693	0.0523045380418506	0.0639784004974244	0.100034445448023	0.0024670268424494	0	0.0990320655837567	0	0	0.00051414663660888	0.309	0.0646957677601424	1.06540998306917
TCGA-CJ-4636-01	0	0	0.00409503483704174	0.397756991429501	0	0.0134193629261735	0.00337852485901921	0.010410649295297	0.0242908316180037	0.0724411309705715	0	0.0021452553814168	0.0381565042168217	0	0.067392944647642	0.346521138640429	0	0	0.0194002603887575	0	0	0.000591370789324965	0.001	0.466258772563434	0.884994084307558
TCGA-B0-5108-01	0.0136875648125253	0	0	0	0	0.301295328522847	0.0148786612660482	0	0.01422431989464	0.0556868341870514	0.0122789341099	0	0.0153357738636378	0.266548619321346	0.10225076816277	0.170412749431811	0.00538302346582312	0	0.023275691071846	0	0	0.00474173188975441	0	0.499506799335533	0.865513149115872
TCGA-B0-5113-01	0.0179039210943395	0	0.0263559751525023	0.141041544186925	0	0.260665903514876	0	0.0283221662689862	0.0319288348365163	0.0546822477284824	0	0.0209851874568121	0.0711231470548593	0	0.0934864360477108	0.195694805006604	0.00705253539096802	0	0.0507572962604177	0	0	0	0.01	0.257941303368202	0.985290356331231
TCGA-DV-A4W0-01	0.0054259365586351	0	0.0177717948889233	0.0986495813288219	0	0.182645789963504	0	0	0.0174176688738969	0	0.0313012377496249	0.00882199310438634	0.0300436979679255	0.0700547047751283	0.0850350839193794	0.321604467984375	0	0	0.13055075082697	0	0.000677292058429138	0	0.104	0.120530574985726	1.04169960890231
TCGA-DV-5574-01	0.0556104202689958	0	0.0567116311638223	0.262901299653044	0	0.00478620935696312	0.0347227190925988	0	0.000697376313128884	0.0626407064170724	0	0.000322868409919747	0.0293072530933959	0.0561341289997681	0.0617609819413027	0.305094076969259	0.0464262296828138	0	0.022884098637915	0	0	0	0.002	0.435282837116897	0.899416178992169
TCGA-B0-5075-01	0	0	0.00332741088808379	0.221687671193959	0	0.0197663015825541	0	0.0229485212173473	0.0331494190840856	0.0149767560663425	0	0.0352693635568554	0.0278480969773295	0.186485144778943	0.0362843883235313	0.392796491162006	0	0	0.00370365526812237	0	0	0.00175677990084033	0.003	0.41003094476135	0.917712750501782
TCGA-AK-3447-01	0.0438969633727277	0	0.00537806532759802	0.110491057058357	0	0.137154103062725	0	0.0163695073985824	0	0.0746853785222766	0.0509869513315127	0.0308230423846763	0.0641781488044169	0	0.0969491582380179	0.207659222430597	0	0.0263111041860399	0.0786471295339061	0	0.0242439066324245	0.0322262617161422	0.256	0.0757330162277045	1.06328261490606
TCGA-CZ-5460-01	0.00353795208308011	0	0.0178104963527137	0.31085099588287	0	0.116877438688873	0	0.0576181889125212	0.0861442299637386	0.021937364960766	0	0.0507148625912774	0.0459322464026809	0.0402956391616926	0.0738150171541557	0.118115218236985	0.000429132446418144	0.00036878437607077	0.0341012318257076	0	0	0.0214512009604491	0.086	0.13204427871743	1.05741074062934
TCGA-B2-4101-01	0.00723331249598423	0	0.0753339534388385	0.204468248800427	0	0.225478492590844	0.00327600241653491	0	0	0	0.0737408324964521	0	0.0400697112486486	0	0.101285056871211	0.194396296588106	0.033793769138361	0	0.033377157916177	0	0	0.00754716599841485	0.004	0.388919584868117	0.922401382117353
TCGA-B0-4838-01	0.00585129400951057	0	0.0164653351043592	0.623276565535554	0	0	0	0.0192028997818296	0.0200680923686002	0.100096212442523	0	0.0762703916658533	0	0.000902492603755722	0.0580144852631428	0.0312954660585288	0.0103511868870575	0	0.037126437223813	0	0	0.00107914105547231	0.002	0.443868158018684	0.929841914985358
TCGA-B0-4824-01	0	0	0.00263559049156523	0.459969930464729	0	0.0618567836513858	0	0.0292456197414907	0.00910349443531362	0.0640150772200744	0	0.0582892456134506	0.0365703134232941	0	0.085644068939385	0.168753536313675	0.00376398190497464	0	0.0198581835894385	0	0	0.000294174211223687	0.053	0.155173263776696	1.07299907677924
TCGA-CZ-4860-01	0	0.000859891636408046	0.00828546757981919	0.054644622001998	0	0.277063022291494	0	0	0.0421509983926148	0	0	0.075955089955002	0	0.0964227998613585	0.136986462483254	0.258314063669243	0.00419305277688388	0	0.0391574867795768	0	0	0.00596704257234865	0.013	0.238458649123223	1.00146571409481
TCGA-B4-5834-01	0.0457060808260742	0	0.00480288267020267	0.128652761680331	0	0.187058850215953	0	0	0	0.0208815060487163	0.0285381575161422	0.0115182674820968	0.0399435253903984	0	0.214927922414909	0.201385263506934	0.0146877903906421	0	0.101896991857601	0	0	0	0.012	0.2416386884756	1.00637794824869
TCGA-BP-4775-01	0.0568276032196664	0	0.0256835178969678	0.0707830966227999	0	0.337057651995014	0	0	0	0.0237468285642457	0	0.0584553085040594	0.0917460896530253	0	0.0938675198981141	0.173285714713461	0.0296042411490073	0	0	0.0213620763913656	0	0.0175803513922732	0.243	0.0782158514470704	1.06368111344008
TCGA-A3-3323-01	0.0175239177671928	0	0.00377676051880642	0.105639537508213	0	0.261719103578385	0	0	0.0174129032602483	0.0081949679248349	0.0066876802099039	0.00623538072025967	0.129420841905152	0	0.116657659234569	0.277223080539357	0	0	0.0489580238230464	0	0	0.000550143010032275	0.00600000000000001	0.321010083501777	0.955484545803009
TCGA-CJ-4872-01	0.0200529561370786	0	0.0293830575464843	0.176190057525415	0	0.230197756636924	0.00670845608282416	0	0.00110256646851611	0.0388822446213192	0.0380285132421	0.00373268173385617	0.0273169246403295	0.0111572673469041	0.119561939667585	0.216537883406413	0.0106851768340494	0	0.0704625181102021	0	0	0	0.001	0.458573060136251	0.887785272616615
TCGA-B0-4696-01	0.0092684926171541	0	0.00223375290078828	0.0209127505533096	0	0.477786263070663	0	0	0	0	0.0225260906721805	0.0198522981011641	0.0297293641091849	0.254256411164771	0.0042362778264385	0.137151846030504	0	0	0	0.0220464529538429	0	0	0.248	0.0776870909665609	1.0863218053389
TCGA-6D-AA2E-01	0.0513534924873716	0	0.130834317220582	0.208550383582518	0	0.122103080544499	0	0.0150306304083339	0.034809486005763	0	0	0.0291211346583805	0.0911910086988287	0.00488591281058688	0.0164877340270323	0.24620104119831	0.00289826950972297	0	0.022087717532976	0.0217051893891122	0.00274060192598296	0	0.053	0.155929566103722	1.016723529917
TCGA-A3-3324-01	0	0	0.00228949999342936	0.298287945843415	0	0.135956667445845	0	0.0087467759172882	0.024302312183737	0.0468779080930029	0	0.0241781022807201	0.0952561930444174	0	0.0885591721446107	0.218349598786495	0.0124525477604459	0	0.0438025545574281	0	0	0.000940721949165836	0.00700000000000001	0.288246521255064	0.9766351084212
TCGA-BP-4353-01	0.0124660800704055	0	0	0.172997912373385	0	0.147418038789161	0.0391166659701165	0	0	0.0700794025069289	0	0	0.0192495737825583	0.024316034040688	0.0640497027631597	0.413504269926827	0	0	0.0368023197767706	0	0	0	0.003	0.389883835841764	0.92364462980356
TCGA-CJ-4899-01	0.0313414784610771	0	0.012370380743048	0.0966595746887576	0	0.211305137318017	0	0	0.00158303461373129	0	0	0.0163845984210737	0.00969418061315383	0	0.0562951709435651	0.465389373515926	0.00932762030020005	0	0.0896494503814504	0	0	0	0.00600000000000001	0.31207410904777	0.960777073985152
TCGA-AK-3428-01	0.0123290314727214	0	0.00304265876892612	0	0	0.282830635672569	0	0	0.00721363524891292	0.0522980282854909	0	0.0118861088101838	0.289013550259234	0.0861737239485286	0.0698205181008828	0.0201648486210864	0	0.0575219706809871	0	0.00163470289489529	0.0141369474542317	0.0919336397813501	0.00700000000000001	0.296753106351814	0.973605882611438
TCGA-CZ-5459-01	0.0338613833679689	0	0.000928610719842052	0.246939713262838	0	0.125932625419569	0	0.0369910921984858	0.018779385005322	0.0747269912703234	0	0.0378154546838541	0	0.0204757407707923	0.139767254112326	0.180615205913925	0	0.000734544396665443	0.0812394956931898	0	0	0.00119250318489851	0.012	0.247483747286519	1.00181925239812
TCGA-BP-4993-01	0.0077542969256456	0	0.00740388862899761	0.352567730041804	0	0.127294641403227	0.00995121586567765	0	0	0.0749699243793597	0	0.0538798015468862	0.0154868118749827	0	0.0651110590071178	0.183980386348236	0.00819419699554334	0	0.0934060469825216	0	0	0	0.00700000000000001	0.296451756338084	0.980432029230464
TCGA-B0-5692-01	0.0129470277250047	0	0.0128452693072011	0.530774875297168	0	0	0.00874466602458744	0.0546832869326978	0.0347327427169681	0.100416208608736	0	0.0820953493941275	0.00401909387566073	0	0.0747065003566476	0.0360243614117902	0.0150830791654941	0	0.0306651628358475	0	0	0.00226237634806871	0.001	0.467675613941647	0.903443383086397
TCGA-B0-5710-01	0.0365634847605585	0	0.00429434320919602	0.108185922532864	0	0.221311624141263	0	0.034082531743242	0.0194033900289178	0.0527148050270721	0.0294308309770251	0	0.0149824062352076	0.167664243791647	0.119398729154386	0.144308815339114	0.00795276593955683	0	0.0397061071199496	0	0	0	0.004	0.36371823027603	0.936676534988374
TCGA-B0-5117-01	0.135186720521764	0	0	0.0151895020950523	0	0.117393542033235	0	0.0292844841788181	0.032907748196663	0.00674279507776572	0.000267820741635736	0.0873536328143998	0.0264599378666858	0.106506648344341	0.0808561738735032	0.206863430341256	0.000937946007066582	0.0163998548578922	0.131563128666883	0	0.00608663438303817	0	0.589	0.0225523899725665	1.07640339906375
TCGA-BP-5175-01	0	0	0.00022412502318072	0.271680042621653	0	0.0749878083472266	0	0.0230194785966378	0.119063011161518	0.0432883108565133	0	0.0368332898129799	0.0285045683659161	0.0913748769288153	0.0605753656763568	0.187746600717501	0	0	0.0417303212032064	0	0	0.0209722006884947	0.012	0.243367552789842	0.997362044662673
TCGA-B0-5099-01	0.0494130704098298	0	0.00465489661053463	0.0593984617555899	0	0.211530080794482	0	0	0.0547681721628333	0	0.112788138178747	0.00768266687070251	0	0.153006589962171	0.053421753960434	0.258114848732028	0	0.0081469545297946	0.0270743660328539	0	0	0	0.756	0.00307288914495577	1.09831964483267
TCGA-B0-4714-01	0	0	0.00228311582895557	0.507244547148695	0	0	0.0130371579607056	0.0128018382072376	0.0501439829109706	0.0477773137387731	0.0138676204173233	0.0299149219819009	0.00979515412932089	0	0.112105514716014	0.151895628789644	0.00159519005312847	0	0.0475380141173313	0	0	0	0	0.522863816459821	0.853675624744887
TCGA-A3-3383-01	0	0	0.0119796898240241	0.186798906150539	0	0.134186420692222	0	0.0201033816848676	0.0634810126373675	0.00533459454219178	0	0.0516358560798643	0.0524404153514417	0	0.104351703660885	0.17550623934776	0.102186617425398	0	0.0860338150120051	0	0	0.00596134759143479	0.49	0.0356423858906143	1.076132384769
TCGA-BP-4961-01	0.0321396786769153	0	0.00687717678575706	0.109564973261651	0	0.279027515230495	0.000587822207628227	0	0	0	0.0728799395245025	0.00318786449247148	0.0566896912092005	0.0022403907532953	0.0306280748065738	0.315429900430834	0	0	0.0849879031954204	0	0	0.00575906942525504	0.0620000000000001	0.148260006858648	1.02972003830457
TCGA-BP-5174-01	0	0	0.00579064636133362	0.26732246438162	0	0.0179648339959775	0	0.0489196931735373	0.0449890616914768	0.0294739735128348	0	0.0280077444140121	0.146957752905694	0.0213178536166056	0.103001092295111	0.24362047737166	0	0	0.0426344062801366	0	0	0	0.127	0.109257898736614	1.05455946919693
TCGA-A3-A6NL-01	0	0	0.0045013386145449	0.116505337253189	0	0.205019223135283	0	0.00375984366593128	0.026152713222477	0	0.131559870653485	0.00294637213714319	0.131011326863816	0	0.0926812492302934	0.204629860947351	0.00662422204980431	0	0.0746086422266811	0	0	0	0.00700000000000001	0.303543107156099	0.963726211820388
TCGA-CW-5591-01	0.0602167057440175	0	0	0.0622381578919647	0	0.126764606635193	0	0	0.0173110464863524	0	0	0.0770134290161779	0.102558823982382	0.0121376699464872	0.0376886019150105	0.308154874169559	0.0637010102573332	0	0.123002482559387	0	0	0.00921259139613559	0.667	0.0137518176265916	1.07939536564783
TCGA-B8-5159-01	0.016580454764811	0	0	0.398979252483761	0	0.0787470652784467	0	0.00893002034901077	0.0109549587715332	0.0761590649395134	0	0.0339515740991419	0.00926489688644115	0.0384994257896714	0.0977120325696008	0.105435864453648	0.0176321589380015	0	0.0963293349581079	0	0	0.0108238957183114	0.077	0.138679229364188	1.06480458254715
TCGA-CW-5590-01	0.0373770806908188	0	0.000941274855814913	0.175344128743128	0	0.210900219057012	0	0.01292416455032	0.0120976244014692	0.0348733933730736	0	0.0865717884339811	0.0251127406179768	0.0503665350406389	0.143525531613459	0.182768202711337	0	0	0.0271973159109703	0	0	0	0.003	0.406166834288618	0.919206641632025
TCGA-BP-4345-01	0.00882924836965942	0	0.0150924035962049	0	0	0.225381708183683	0	0	0.0189004438783732	0.0577964614303123	0	0.0270271561544116	0	0.358371851867715	0.0556651276137603	0.177305490040234	0.0019369543307605	0	0.0536931545348853	0	0	0	0	0.611537799030274	0.795568051088608
TCGA-CJ-4907-01	0.0251078980036226	0	0.00516862574740798	0.0954352456172166	0	0.160799376076103	0	0.000802519777986892	0.0121084418984884	0	0.0284131276624838	0.0396327499379283	0.141295822346046	0	0.103551738816318	0.300827572841105	0.00608377984897307	0	0.0807731014263207	0	0	0	0.033	0.188621258112922	1.01369180573991
TCGA-BP-4968-01	0	0	0.0110134275787289	0.435176560488497	0	0.0250786531814154	0.00638030931174962	0.0304085668029772	0.0225652201009446	0.131721157852802	0	0.0471515930595164	0.0381632542773681	0	0.108063436008656	0.128146845226404	0.00118153444939011	0.000303800407300793	0.0146456412542495	0	0	0	0.001	0.465308853399631	0.894377031390052
TCGA-BP-4977-01	0.0273790213731765	0	0.00295856305083501	0.114615775832914	0	0.248557813926698	0	0.00917972426754281	0.0324233417766916	0.00598312960008068	0	0.0399155253500647	0.0363972935797632	0.0454212428254511	0.104421738503525	0.257261246511627	0.00996503989089721	0	0.0655205435107332	0	0	0	0.024	0.208068161006453	1.00660295657915
TCGA-AK-3436-01	0.00311417762356048	0	0.0427539256650974	0	0	0.43199154188361	0	0	0.0320517783772166	0.0968620002310353	0	0.00917053562469713	0	0.131804741443396	0.0460894413083666	0.136716514823088	0	0	0.0689215803566133	0	0	0.000523762663318101	0.034	0.181898364568075	1.02100477731349
TCGA-CZ-5982-01	0	0	0.00608309430164103	0.0459072735695948	0	0.340793544983012	0	0	0.00327769158244843	0.0180076081836491	0.0215540839534584	0.0223360562120542	0.10670669068336	0.00403737559413925	0.112236226761684	0.18648257489633	0.00767632102072831	0	0.0952944255489317	0	0	0.0296070327089694	0.303	0.0654108504789204	1.06671186916616
TCGA-B0-4810-01	0	0	0.0187498303482774	0.393885388869861	0	0	0.00317579286529728	0.0346509645823755	0.064120352699158	0.0670960814608787	0	0.0671641239179347	0.0174175239073419	0.0143146554222695	0.0848367958125754	0.185560920981674	0	0	0.0489907638505178	0	0	3.68052818387896e-05	0.005	0.340291855206456	0.959485372218274
TCGA-B0-4849-01	0	0	0	0.147704529339061	0	0.220850415297956	0	0.0355413279890191	0.0248948261880132	0.0178936442452319	0.0258808109970555	0.0204691580990099	0.16246129150356	0.0156261409666608	0.109478492133048	0.138022943903441	0.0026949566586008	0	0.0784814626793436	0	0	0	0.032	0.193980537208935	1.01432763231999
TCGA-B0-5096-01	0	0	0.149067666292793	0.00103836937679941	0	0.127384633596915	0.0118977311032127	0	0.0288464510843885	0	0.00444548010877664	0.0106267925323016	0.0515815702082699	0.218717270986169	0.0553848822223591	0.305173082111177	0	0	0	0.00239531742483631	0	0.0334407529520011	0.005	0.337973099416597	0.95066580392281
TCGA-B0-5110-01	0.0401679852951729	0	0	0.116283572486897	0	0.166928180571162	0	0	0.0571042358955995	0.0561024266718319	0	0.0199367417160217	0.0563871426692257	0	0.125575464711984	0.260890688745462	0.0568177396901066	0	0.0169587538984562	0.0104687523983174	0	0.0163783152497632	0.247	0.0779455230462029	1.06569081534603
TCGA-B8-4151-01	0.0232616183278572	0	0.00273210929659449	0.104043235614457	0	0.183027154196892	0	0	0.0192035640778719	0	0.0254309964448972	0	0.124738011849611	0	0.111718409927703	0.317773405749142	0	0.00464474361459503	0.0689160624198599	0	0	0.0145106884805194	0.116	0.114288449125483	1.04695303338109
TCGA-CJ-5679-01	0.02253949389629	0	0.00239399940985756	0.133533911526232	0	0.134431749508733	0.0109917547522448	0	0.0433032332969012	0	0.0334927178449479	4.63405796490208e-05	0	0.473446437164694	0.0186028292365355	0.104464870076286	0	0.00126070986771622	0.0214919528399135	0	0	0	0.013	0.238323956501696	1.02893477642851
TCGA-CZ-4866-01	0.00282294221584302	0	0.0276319269090185	0	0	0.171468651063956	0	0	0.00422116282734715	0.00154085176323115	0	0.0255722895423431	0.0305555687437874	0.0324763035916395	0.0532805372417684	0.538269542241583	0.0125766822155624	0	0.0980937684254578	0	0	0.00148977321846235	0.023	0.210936710789198	1.01872859706186
TCGA-DV-5576-01	0	0	0.0144922954104902	0	0	0.343610455049335	0	0.0025484065184064	0.0667825229535972	0	0.0685990208299953	0.0637476037271905	0.0738451977370407	0.0523416355208854	0.0111030955349662	0.107236851272038	0	9.13002622556785e-05	0.189923377993776	0	0	0.00567823719002299	0.528	0.0294459745237087	1.08368865463014
TCGA-BP-4759-01	0.0122134279400952	0	0	0.245275752961097	0	0.189844540131128	0	0	0.0363275157920689	0	0.0610256139641826	0.0261865854667044	0.0297683884811561	0.0361531050341229	0.0798789618709016	0.211442284849435	0	0.00370560652552489	0.0681782169835831	0	0	0	0.00600000000000001	0.310985380425503	0.964269437633234
TCGA-BP-4784-01	0.0342945115249341	0	0.10698690621889	0.0322579925403794	0	0.151046385359775	0	0	0.0160598099103288	0	0	0.0661932291505486	0.00817025060938474	0.0884380341559541	0.0330446918108301	0.309020951381003	0.0185258082266853	0.0261375573967107	0.109823871714577	0	0	0	0.088	0.129850062599456	1.02861031977318
TCGA-BP-4325-01	0.0030923785853776	0	0.00637350846073405	0.480953916972653	0	0	0	0.0187120057325016	0.0109636186946193	0.0989867812944833	0	0.0324297802696181	0.0616392300043288	0	0.0605975559646107	0.215058237778097	0.00161821207327294	0	0.00723283436166802	0	0.00234193980803576	0	0.00600000000000001	0.31710749526346	0.979143934411608
TCGA-B8-5546-01	0.0740855370242988	0	0.00276588724674224	0.21609566134471	0	0.284426106202977	0	0	0.0471238956443861	0	0	0.0340735456826728	0.0900859111431869	0.0337848689833991	0	0.153444409190693	0	0.00978518636858707	0.0417956364035597	0	0.0125333547647869	0	0.317	0.0630601433425627	1.07662587549012
TCGA-BP-5178-01	0.0347947253606987	0	0.0326835973883688	0.114840754351318	0	0.140419279458498	0.0241874192991673	0	0.0797773243526666	0	0.0258291248118982	0	0.0124393165355438	0.12366143347439	0.044537695843197	0.319094198506706	0	0	0.0300651903755882	0	0	0.0176699402419596	0.00700000000000001	0.303669516478588	0.961718309383417
TCGA-DV-5573-01	0.00797022177552291	0	0.0114419541218064	0.547431075266125	0	0	0	0.0214322075244352	0.0236567014459012	0.168076833217292	0	0.0748903490977898	0.0019762449054398	0	0.0373967845263194	0.056979242474443	0.0127038575256594	0	0.0360445281192657	0	0	0	0	0.558117171184375	0.839355005615906
TCGA-CW-6093-01	0.00969221464219024	0	0	0.0503828561453612	0	0.212425662558716	0.00245162985354877	0	0	0.008029176413405	0.0797602215823874	0.0231264675593708	0.196769732028101	0	0.0496674697576201	0.220846185936366	0.0228604280714152	0.00262369559547343	0.112029388271261	0	0	0.00933487158478316	0.109	0.118081674854926	1.03955795516841
TCGA-CZ-4857-01	0.00162169246191373	0	0	0.12304426264676	0	0.235380853859465	0	0.0200518298464585	0.0380605776815841	0	0	0.0345136242032161	0.116967465562137	0.0505722655162312	0.0704243867626135	0.252807848411949	0.00263507234175063	0	0.0408277574936576	0	0	0.0130923632122632	0.026	0.20179030704225	1.00847020785946
TCGA-B0-5694-01	0.000670172299878821	0	0	0.0348207595865375	0	0.19319919515339	0	0	0.0175341515623958	0	0.0970918336733139	0.0445576058329925	0.0773923743704359	0.0897196544331837	0.0926190327984937	0.255534282827997	0.0327444476183798	0	0.0641164898430012	0	0	0	0.01	0.257774865396371	0.985321239762922
TCGA-A3-3363-01	0	0.00139180571549064	0	0.0635743121732355	0	0.175809846547476	0	0	0.00658350917791048	0.00312389184520322	0	0.0418436362678636	0.0562352177968575	0.00332187051578281	0.010317823407099	0.465080906036692	0.00170358871225808	0	0.147410214132323	0	0	0.0236033776718075	0.022	0.2134832660688	1.00919874455152
TCGA-BP-4776-01	0.0221471023806532	0	0.202134783388768	0.176060278461293	0	0.081625551178578	0	0.0530149411846063	0	0.0560033178480162	0	0.106792754396311	0.00606510788337461	0	0.095073335163846	0.120069126340806	0	0.000113668322448596	0	0.0809000334512992	0	0	0.019	0.217774418780976	1.00719822343028
TCGA-BP-4981-01	0.000612481688213104	0	0.00585925554719267	0.22785999447135	0	0.21355289315711	0.00362690732506805	0.0188235321245165	0.0455094660754182	0.0172033704823714	0.0141762214091103	0.0561620466262429	0.0642016567933052	0.00758614056164801	0.092600082511889	0.180173530274644	0.00789825979167795	0	0.0441541611602427	0	0	0	0.00700000000000001	0.28736484688335	0.978177154674786
TCGA-A3-3325-01	0	0	0.00807136605281154	0.0498737174820347	0	0.313938643780954	0	0	0	0	0.0153217618055035	0.0184292960403775	0.114316994331528	0	0.0471830249165102	0.295502400284355	0.06831858794517	0	0.0659404541504343	0	0	0.00310375321032132	0.01	0.261608471648612	0.978828824362549
TCGA-B0-5084-01	0.0145426365698872	0	0.0116412393472297	0.175986387255372	0	0.0363326210468265	0	0.0362141233030823	0.1190349303162	0	0	0.046304028766814	0.00662664670666605	0.213596525339814	0.051022006104403	0.218643749738766	0	0	0.0185998968391412	0	0	0.0514552086657987	0.047	0.163191650542071	1.03385608902878
TCGA-CZ-4854-01	0.0191593037076718	0	0.0701101429576807	0.136528108332032	0	0.130593521810919	0	0.0149468953641742	0.0436124674445452	0.0256539334529373	0	0.019513701864217	0	0.258103614356437	0.080938159513683	0.173549145152257	0	0	0.0272910060434455	0	0	0	0.00600000000000001	0.333626612595272	0.951518949182313
TCGA-CZ-5452-11	0	0	0	0.198541971942732	0	0.286791132990256	0	0.0606644685220472	0.0508375175740087	0.0374364034808459	0	0.00374779406480249	0.0490777238808986	0.0865613781638045	0.00487168646684868	0	0	0	0.141988368783114	0	0.0132097699875849	0.0662717841430569	0.867	-0.0123328555704394	1.12089703725745
TCGA-CZ-5984-11	0.0871268812528934	0	0.000275290327098924	0	0	0.306521810318706	0	0	0	0	0	0.0995651682270595	0.0600288953713864	0.0164574226967524	0.0838540116288299	0.207297195623497	0.0331565368620243	0	0.099395411113388	0	0	0.00632137657836404	0.647	0.0164024926615253	1.08026663646478
TCGA-CZ-5455-11	0.140967350353561	0	0.0112328142262307	0.0290958544927573	0	0.165226644194139	0	0	0.032887674860987	0	0	0.100041510076739	0.10304065596798	0	0.0147424637226704	0.259379712012858	0	0.0362454318938853	0	0.0171204955448745	0.0900193926533186	0	0.854	-0.0109699432800764	1.09038527640524
TCGA-B0-5706-11	0.0731222150565913	0	0.0252954763752301	0.0963272046761188	0	0.312222030738211	0	0.0218728961369457	0.0306791586842232	0	0	0.133830503115543	0.027775360985979	0.0276675620469598	0.0390182710309629	0.0767231326719832	0	0	0.135466188481252	0	0	0	0.899	-0.017692528489948	1.11714679210254
TCGA-B0-5690-11	0.00501821219558599	0	0.0087957658741208	0.103705627654769	0	0.178897078415825	0	0.0134882559622183	0.0257214774417184	0	0	0.0405848768548888	0.0351438380128701	0.0691110125671938	0.0773301190365615	0.146993414550779	0.0126841368910812	0	0.27609762473115	0	0.00642855981123866	0	0.931	-0.0260409326032718	1.10479918789823
TCGA-CZ-5468-11	0.0332860736486639	0	0	0.105204015728227	0	0.262080300508591	0	0	0.0401834606891938	0.0141252707640426	0	0.133362914212941	0.099405900446984	0	0.0413845624900232	0.22120239011471	0	0	0.0497651113966234	0	0	0	0.619	0.0196531869248016	1.09975072562972
