"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C9orf135",-1.44306617823105,0.438829145210555,-23.5625661740579,8.61453702312266e-87,7.02967847539586e-85,187.12218519434
"NPHS1",-3.33140702031146,0.875230221930454,-23.487963066404,2.12479911022307e-86,1.72666487694502e-84,186.221183212787
"NKD1",-1.31973343990575,0.554872021832716,-23.4861954590375,2.17073793259268e-86,1.75667642735913e-84,186.199836228259
"PRSS22",-2.26931704748344,0.627429870515343,-23.4798133021664,2.34502871923449e-86,1.88987996327398e-84,186.122760757598
"SCN7A",-1.12782955907941,0.268295059495365,-23.4665338372818,2.7538246809063e-86,2.21019929019406e-84,185.962390306549
"MAP3K15",-1.79139667147896,0.678263634861912,-23.4620716044598,2.90660901848391e-86,2.32326211833982e-84,185.908502377795
"ESRRG",-3.09058132117525,2.02369378382524,-23.4340339419992,4.08065592025001e-86,3.24836866990351e-84,185.569913566093
"RBBP8NL",-1.06370726884591,0.214131623795757,-23.4162660044661,5.05942852275752e-86,4.0111396129813e-84,185.355350199052
"SIAH3",-1.48121063671679,0.276572582293217,-23.4024809428262,5.97779967527007e-86,4.72004158165151e-84,185.188886868371
"GSTM3",-3.274649225756,4.21842168080917,-23.3947651260484,6.56276878696616e-86,5.16103546984682e-84,185.095714799842
"TRPV5",-1.40542684451256,0.257624212125599,-23.344463149488,1.20617031341273e-85,9.44736531023631e-84,184.48831866524
"SLC16A3",3.08331888096096,5.94069993200436,23.3022449468671,2.01019784702713e-85,1.56194775340916e-83,183.978567112629
"L1CAM",-4.31349454706795,1.84109046139279,-23.2597824668755,3.35999923684467e-85,2.60039940937229e-83,183.465898384779
"C10orf82",-1.0479289781229,0.367929072379101,-23.2401838817381,4.25898967250553e-85,3.2831255171097e-83,183.229287208912
"CWH43",-3.20203202361158,1.10305424345117,-23.2318091446615,4.71308204226889e-85,3.61886767993584e-83,183.128182355454
"ZNF488",-1.23667696611966,0.357854347836382,-23.2137246079784,5.86561974297477e-85,4.48616399400929e-83,182.909859675305
"SOWAHA",-2.86495704915785,1.39356748916893,-23.2126702432398,5.94091079931551e-85,4.52599934840041e-83,182.89713122592
"ODF3B",3.09180119904939,4.39531343074819,23.1630069324578,1.0833021100585e-84,8.22087200485247e-83,182.297613981785
"AVPR2",-2.81502772865143,1.60160553911595,-23.1171201211175,1.88706901432235e-84,1.42649251884995e-82,181.743731634846
"SSC4D",-1.87253149844612,1.49901168301117,-23.1111768130768,2.02771025908694e-84,1.52688931208389e-82,181.671995591987
"RHBG",-3.37303324242861,0.843121615082636,-23.0673263253759,3.44609172175115e-84,2.57506233139129e-82,181.142742667861
"SLC6A17",-1.53854443783875,0.682920356312229,-23.0551245777191,3.9940377491344e-84,2.97311901608276e-82,180.995481754444
"ATP6V1C2",-2.72761702882557,1.83789657603968,-23.0369549656588,4.97552422868623e-84,3.6896444498885e-82,180.776202213881
"AMPH",-1.7310442664351,0.715215767943494,-22.9718341556447,1.09351600435657e-83,8.07834948218416e-82,179.990359767143
"COL23A1",5.04988142714389,6.27796247478374,22.7000959880939,2.91979199958195e-82,2.14885673086214e-80,176.712424735674
"NTNG1",-1.8575766069283,0.447479768101976,-22.6616436892628,4.64661184063525e-82,3.40687483939509e-80,176.24876209211
"RIMBP2",-1.27357031909558,0.375775395486952,-22.6380302374235,6.18075425445016e-82,4.49788247106498e-80,175.964052426086
"KCNK13",-2.12592790850263,1.84604227429238,-22.5436022177967,1.93395189554371e-81,1.40215107133044e-79,174.825716733478
"CRHBP",-3.24593809012761,1.7094390720095,-22.5431256726759,1.94511579807381e-81,1.40502197814198e-79,174.819972753772
"MPPED2",-2.08547544345692,1.37336034167153,-22.5262549632366,2.38474104917985e-81,1.71622157498725e-79,174.616628996268
"FGF1",-3.27703964449017,2.37632168674625,-22.5043444658461,3.10718252414697e-81,2.22791841060435e-79,174.352555945157
"CHP2",-1.20513166926159,0.238537205017445,-22.4947079228369,3.49068166951866e-81,2.49354630643674e-79,174.236418568717
"ABHD17C",-1.9093542721013,2.98279580630674,-22.4687048494946,4.77846610951525e-81,3.38888816486821e-79,173.923052998932
"CLDN14",-2.06674800795903,1.22828205176613,-22.3678166614903,1.61551839733247e-80,1.13745326004242e-78,172.707487745733
"PAPPA2",-3.10159931705078,1.09666098676387,-22.3420092966432,2.20601935047566e-80,1.54762573353693e-78,172.396609649245
"RPS6KA6",-2.60604508375801,1.50002124597245,-22.327796618471,2.61887995870075e-80,1.83068157113049e-78,172.225414044589
"ARRB2",1.49049617250272,5.15002872401751,22.2967870214975,3.80770194934282e-80,2.65220039707261e-78,171.851924314223
"REEP6",-2.48738653635457,2.09602819320417,-22.2024567578214,1.18855549411825e-79,8.24925188675741e-78,170.716034477428
"HOXB9",-3.84906719027442,2.42303984685988,-22.1891276518333,1.39591784333577e-79,9.65410840375087e-78,170.555562135392
"RIPPLY1",-1.56909612491725,0.752441732029031,-22.0850901946822,4.89626343004457e-79,3.37426945852153e-77,169.303311638717
"CA8",-2.34628361420004,1.21978214585899,-22.0657324906798,6.18368057615151e-79,4.24649022100996e-77,169.070368499692
"SLC4A8",-1.06156176554179,0.564417933741742,-22.0634732087183,6.35446663437659e-79,4.3484618515876e-77,169.043182355709
"SAP30",2.34653352493889,5.01091533228124,22.0629897436848,6.39162134520444e-79,4.35859409424903e-77,169.037364809532
"MAP6",-1.93208352246439,1.57985801308051,-22.0146549299426,1.1447713691947e-78,7.75224861576535e-77,168.455808784586
"HLA-F",2.3469184281437,6.24685751295754,22.0131524744494,1.16569694494021e-78,7.86663927929718e-77,168.437733357982
"TYMP",2.97304116149906,5.92622360300876,21.9917305908879,1.50919730495794e-78,1.0149612082274e-76,168.180027774118
"TTC36",-1.89286433383446,1.14762573992529,-21.9840807345237,1.65499483184915e-78,1.10918777338673e-76,168.088005496919
"EGLN3",4.12729034117035,6.95537936526071,21.9424080096271,2.73495913224233e-78,1.82670917657953e-76,167.586765056182
"TYROBP",2.82441261092957,7.49810514643971,21.9295809061571,3.1922162335257e-78,2.12483935844545e-76,167.432498429974
"HMX2",-1.13005523107778,0.179759199897162,-21.9285701444863,3.2313412196615e-78,2.14356625194076e-76,167.420342753881
"COBLL1",-2.33442800592802,3.72198119279915,-21.922526856441,3.47547418171895e-78,2.29770077851067e-76,167.347665755138
"VIM",2.69169064650428,10.3625227163395,21.9165879880528,3.73334373024721e-78,2.45984468820984e-76,167.27624638034
"CPAMD8",-2.27519303113849,1.84988034657152,-21.893852147362,4.91009158474867e-78,3.22429347398496e-76,167.002847933018
"NNMT",4.54358523332203,8.52537862405273,21.8842045703965,5.5154149797635e-78,3.60963551511167e-76,166.88684413088
"PCP4",-4.20335561780426,1.51290112533198,-21.8807567829204,5.74937937330265e-78,3.75017210426493e-76,166.845388662667
"BMPR1B",-3.19545540327926,1.2045651716406,-21.8775794483792,5.9737656351633e-78,3.88354503941966e-76,166.807185627273
"RAB11FIP4",-1.6646350716501,2.03778091159949,-21.8681162248555,6.69527666137624e-78,4.33813889457876e-76,166.693406719242
"C16orf89",-3.47318251645116,1.92137476943412,-21.8619601156106,7.21077413500391e-78,4.65667973360865e-76,166.619392735746
"TDGF1",-2.85610497477613,0.735447363150225,-21.7547666811244,2.62274639241165e-77,1.68816577198694e-75,165.330956230066
"RNF212B",-1.70015916837211,0.584328113898167,-21.744865650783,2.95487414938649e-77,1.895687846562e-75,165.211981023033
"EMX1",-2.51616591752846,2.98059057697436,-21.7367886744908,3.25671725847699e-77,2.08248382596973e-75,165.114928623553
"TDRD5",-1.21263113680081,0.385641444730566,-21.721573774604,3.91153111915746e-77,2.4930258632983e-75,164.932117621433
"PLPP4",-2.51088613323006,1.21042953275061,-21.6747383607957,6.87444979118846e-77,4.36717896669539e-75,164.369462485377
"DUSP26",-1.65212774961944,0.723885797132819,-21.6657241626769,7.6623984627525e-77,4.85194016945006e-75,164.261185644766
"TTPA",-1.0218897578339,0.272211162472231,-21.646916030966,9.60922129751185e-77,6.06500462671112e-75,164.035281516779
"HLA-B",1.97535004515709,11.2645324530795,21.6374583948803,1.07677899397409e-76,6.7743292643473e-75,163.921694031339
"CACNA2D3",-1.45565323422229,1.25771096919453,-21.6295372213305,1.18449045196233e-76,7.42801198862425e-75,163.826563815971
"IYD",-2.27551930924342,0.873566242044997,-21.5944174807337,1.80753805400542e-76,1.12988508548935e-74,163.404835296026
"ASB15",-1.52928770603142,0.295338647965095,-21.5447304604686,3.2864356725417e-76,2.04777491762239e-74,162.808308270155
"PSMB8",1.62618116286242,7.4075270018091,21.5013485145626,5.53811547173423e-76,3.42888463635659e-74,162.287604831688
"LILRB1",2.13601884234932,2.81967304021034,21.4347871887718,1.23308510171217e-75,7.56253419455736e-74,161.488920019918
"SCD",3.33609808142403,7.25351052934158,21.4069830955787,1.72254030668021e-75,1.05312550473931e-73,161.155378338924
"FOXJ1",-2.24067043673041,0.768635436250441,-21.4040287010094,1.78481903261029e-75,1.0877914247812e-73,161.119940043967
"LYPD6",-1.5990482170384,0.58044216048303,-21.4028607756359,1.81005519984355e-75,1.09973540693298e-73,161.105930808769
"MECOM",-2.67331416164502,3.74284312003685,-21.3952549846007,1.98335294242779e-75,1.2012836160301e-73,161.014701772844
"FABP6",4.46696074617756,4.36535205201909,21.3913690217656,2.07819902636883e-75,1.25483330065855e-73,160.968092386893
"FMN2",-1.08218668869992,0.249443883127243,-21.3886160630407,2.14812240564083e-75,1.28907173160656e-73,160.935073201192
"CASZ1",-1.40474399832051,1.28175543943782,-21.3567538410837,3.15050866231156e-75,1.88479663929639e-73,160.552952685417
"HK2",3.2843303895597,4.91137979672132,21.3545827908135,3.23379549105189e-75,1.92870683369985e-73,160.526918001754
"FRG2C",-1.73002523311602,0.365458042910457,-21.3359515405283,4.04532459109588e-75,2.40536480183363e-73,160.303510043129
"ANKRD2",-3.23424354662695,1.47368478574903,-21.320409097988,4.87601711504929e-75,2.89048516093636e-73,160.11715835491
"ODAM",-1.52810599059061,0.32122016367968,-21.2849391208548,7.46701117937497e-75,4.41300360701061e-73,159.691941194881
"PEG3",-1.82285594978211,1.44730706499149,-21.2561029886544,1.05580913464479e-74,6.2209805296004e-73,159.346316268245
"LAPTM5",2.74117392227206,7.6050448233028,21.2519097084574,1.11034960710561e-74,6.52263505643995e-73,159.29606124234
"NETO2",2.8851323602901,4.28993323096471,21.2210645477262,1.60822823059383e-74,9.41900155593735e-73,158.926431213368
"TUBB2B",-2.54679564714509,1.82627547693067,-21.2189235844837,1.65011357213232e-74,9.63537874170557e-73,158.900777723767
"FCGR3A",3.4662297582733,6.43367807268533,21.1915405921615,2.29253972306554e-74,1.33466872295365e-72,158.572698019105
"ABCA4",-2.39972483461333,0.71816148990674,-21.1666182970603,3.09219625821623e-74,1.79485427452355e-72,158.274147876825
"UPP2",-2.61380225524745,1.21707662451303,-21.1592843890141,3.37678890269818e-74,1.95422890116684e-72,158.186301939792
"SCNN1A",-4.4388077684056,3.58538186889399,-21.1451394730015,4.00171908779517e-74,2.30903927128016e-72,158.01688463796
"SLC7A8",-3.32602283140113,3.62556632563945,-21.0970752165729,7.12485149545437e-74,4.08694055046608e-72,157.441318375327
"DNER",-3.55989739594309,1.52763427737215,-21.0932109954229,7.463016299984e-74,4.26836383866827e-72,157.395052147439
"CALML3",-1.98030917059488,0.436680258351527,-21.0828791742748,8.44805627137374e-74,4.81761524738602e-72,157.271355071318
"CDCA2",3.29497441739772,3.39667791613869,21.0808745846193,8.65372224464721e-74,4.92051151420859e-72,157.247356189838
"ITGAX",2.59083743108136,3.36178014063898,21.0764522799946,9.12531032050834e-74,5.17357346456029e-72,157.194413588686
"EFHD1",-2.8145564017324,5.52029703281386,-21.0622785845583,1.08168964325081e-73,6.11483858328131e-72,157.024740132616
"NXPH2",-2.15688854525526,0.445010196470149,-21.0397633484082,1.41712946872215e-73,7.98794104869596e-72,156.755241777927
"ADM",2.85921915352565,7.23586998243058,21.0232784139251,1.72697976656413e-73,9.70642259000007e-72,156.557948615487
"RPRM",-1.67092219441636,0.452505547649052,-21.0182395985277,1.83457297905818e-73,1.02815163248769e-71,156.497647848287
"TMSB10",2.17427845398452,12.3944088243944,21.0037620444511,2.18245579173047e-73,1.21961132682291e-71,156.324402383287
"SH3GL2",-3.3494475766825,1.23096993657672,-20.998772525987,2.31703801636534e-73,1.29111978380495e-71,156.264699186665
"SLC16A5",-2.75021001734022,3.03907118568588,-20.96868909493,3.32356165732536e-73,1.84670720805745e-71,155.904770848901
"DOK3",1.93656047223336,2.89292910240621,20.9674045359216,3.37514841450219e-73,1.87004316841012e-71,155.889403549382
"CAPSL",-1.08168592580625,0.381031472755858,-20.9598601663395,3.69468856219896e-73,2.04128926426533e-71,155.79915220635
"SLC22A8",-3.91517574583236,1.10053850248573,-20.9527873343672,4.02166278791097e-73,2.21566354103468e-71,155.714545875968
"HSF4",4.1048278611235,4.47803032459507,20.9432635590809,4.50809114231102e-73,2.47665638164766e-71,155.600627309054
"SUCLG1",-1.60294421646218,5.90387516894046,-20.9377771768446,4.81456429768227e-73,2.63759683982296e-71,155.535005297864
"ARL4D",-3.08570991240617,3.53989538127395,-20.9346145591017,5.00060299141547e-73,2.73184202077244e-71,155.497178678367
"SLC47A2",-2.64192826822501,1.25751259748651,-20.9094531775808,6.76093241248953e-73,3.68319734192132e-71,155.196263762086
"RALGPS1",-1.66717502014209,1.55424019776666,-20.8961844656208,7.92631903700716e-73,4.30604457322425e-71,155.03759871475
"CDKN2A",2.14846436694422,2.08238732875227,20.8837833517133,9.1963400562136e-73,4.98211722545372e-71,154.889321282422
"DIO1",-3.55120799329693,1.41341891851569,-20.881846710417,9.41226354350288e-73,5.08496886118938e-71,154.866166421737
"SEMA6D",-2.54087923667552,2.23656798277945,-20.8739401082603,1.03476525706126e-72,5.57486928410658e-71,154.771636748988
"PLCL1",-2.58867754620106,3.10245642432626,-20.8689002480317,1.09918115386244e-72,5.90560056302454e-71,154.711383930314
"TCEAL2",-3.20529985165717,1.20948060768989,-20.8259484907351,1.83888162850147e-72,9.85266714303962e-71,154.197970259455
"LMX1B",-1.7160587147247,0.413610015184669,-20.817039854847,2.04596653609359e-72,1.09321877680639e-70,154.091502301621
"C1orf116",-3.05791019803878,1.42793768474418,-20.7699422651277,3.59636160147476e-72,1.91638907960552e-70,153.528746108582
"B4GALNT2",-2.70564168526377,1.05307133743159,-20.759739340155,4.06368805347959e-72,2.1595124824799e-70,153.406859085774
"ESM1",3.72515163750492,7.3093082250349,20.7524163652706,4.43607390560139e-72,2.35099862448217e-70,153.319382275454
"SLC25A35",-1.35009083759396,2.15733814879617,-20.7383358967123,5.25060844565159e-72,2.7751386589578e-70,153.1511966273
"PDE1A",-3.01187682469995,3.31058521622273,-20.7376133097572,5.29622587746135e-72,2.79168360238186e-70,153.142566073501
"POU3F4",-1.37416947641756,0.228446751513159,-20.6946574292094,8.85660780709514e-72,4.65580652457618e-70,152.629584214159
"ARHGAP22",1.54230854374613,1.89154991240346,20.6907054758416,9.28555146229554e-72,4.86817500454704e-70,152.582397853456
"MAB21L4",-2.60747046973681,0.940145477148073,-20.6820649358754,1.02970989367773e-71,5.38403004192945e-70,152.479234520155
"TNFAIP6",4.90936905635742,5.22003071368016,20.6575427871322,1.38085369678208e-71,7.18154390622424e-70,152.186489442535
"NCCRP1",-1.59303555956916,0.738753517970278,-20.6478367243167,1.55088744658328e-71,8.04440368901959e-70,152.070633377408
"HLA-A",1.72310566083402,10.902645176738,20.6393476088269,1.71666954592296e-71,8.88069128756911e-70,151.969310265788
"RHBDF2",1.79823565617994,4.2756892775813,20.6376387463293,1.75212469586772e-71,9.04012908558417e-70,151.948914662024
"HPCAL4",-2.02404734907569,0.653975403196728,-20.6371792570791,1.76178231003198e-71,9.06597371835191e-70,151.943430613835
"ERMP1",-2.29547965107782,4.67857486513928,-20.6321687196356,1.87061109056398e-71,9.60066528928141e-70,151.883630600554
"INSRR",-1.3574122092742,0.385679673512083,-20.5975821008099,2.82907931424969e-71,1.4443857032935e-69,151.470906274937
"XPNPEP2",-4.13247076948663,1.8344243663881,-20.5953695664299,2.904936547647e-71,1.47924223208249e-69,151.444507652093
"DNASE1",-2.19713053936816,1.9930670516566,-20.5844553692278,3.30994174571649e-71,1.68108838194554e-69,151.314292578297
"INHBB",3.61982306427097,5.25178664345026,20.5503347703042,4.97735028532835e-71,2.52138344453919e-69,150.907277047533
"ANGPTL1",-2.81392326833778,1.79295388761047,-20.5412320598539,5.54955380088668e-71,2.80396237768635e-69,150.798711381913
"B4GALNT3",-2.43801287455951,1.70054219891313,-20.5288314069997,6.43628186781529e-71,3.24358669943157e-69,150.650824385584
"SYNE4",-1.99512452366064,1.13129336507707,-20.5273114779716,6.55428352766499e-71,3.29454102165078e-69,150.63269908722
"MAN1C1",-2.35842623298914,2.36867640773475,-20.5210892908478,7.06032235990951e-71,3.53978064229602e-69,150.558501159464
"CALCA",-2.97103561312198,0.609286401900761,-20.5149963846299,7.5936617207147e-71,3.79741498818202e-69,150.485848376112
"DIRAS1",-2.29718391828777,0.913552457945257,-20.5076260610092,8.29290572651742e-71,4.13648440880484e-69,150.397968108368
"SOSTDC1",-3.74507909346623,1.92720389065527,-20.4593246647335,1.47692988027966e-70,7.34810292221792e-69,149.822171729475
"TACSTD2",-4.5014087533252,4.28663054437344,-20.456366324644,1.53006080139379e-70,7.59307272508477e-69,149.786912830082
"NAALADL2",-1.36550138593463,1.37278086923612,-20.4108756072626,2.63441364046724e-70,1.30403475203128e-68,149.244838569183
"SLC25A33",-1.47902833321996,2.35750814017989,-20.3852321868166,3.57822121824821e-70,1.76673540302518e-68,148.939355871094
"RASAL3",2.12909648369554,3.18094802566019,20.383751935294,3.64202339399685e-70,1.79369652154345e-68,148.921724016345
"NUDT10",-1.59159466713361,0.856345164633334,-20.3738288161929,4.10010230532452e-70,2.01421398641673e-68,148.803531399876
